1370844000.000000 0.100000
1370887200.000000 0.100000
1370930400.000000 0.100000
1370973600.000000 0.100000
1371016800.000000 0.100000
1371060000.000000 0.100000
1371103200.000000 0.100000
1371146400.000000 0.100000
1371189600.000000 0.100000
1371232800.000000 0.100000
1371276000.000000 0.100000
1371319200.000000 0.100000
1371362400.000000 0.100000
1371405600.000000 0.100000
1371448800.000000 0.100000
1371492000.000000 0.100000
1371535200.000000 0.100000
1371578400.000000 0.100000
1371621600.000000 0.100000
1371664800.000000 0.100000
1371708000.000000 0.100000
1371751200.000000 0.100000
1371794400.000000 0.100000
1371837600.000000 0.100000
1371880800.000000 0.100000
1371924000.000000 0.100000
1371967200.000000 0.100000
1372010400.000000 0.100000
1372053600.000000 0.100000
1372096800.000000 0.100000
1372140000.000000 0.100000
1372183200.000000 0.100000
1372226400.000000 0.100000
1372269600.000000 0.100000
1372312800.000000 0.100000
1372356000.000000 0.100000
1372399200.000000 0.100000
1372442400.000000 0.100000
1372485600.000000 0.100000
1372528800.000000 0.100000
1372572000.000000 0.100000
1372615200.000000 0.100000
1372658400.000000 0.100000
1372701600.000000 0.100000
1372744800.000000 0.100000
1372788000.000000 0.100000
1372831200.000000 0.100000
1372874400.000000 0.100000
1372917600.000000 0.100000
1372960800.000000 0.100000
1373004000.000000 0.100000
1373047200.000000 0.100000
1373090400.000000 0.100000
1373133600.000000 0.100000
1373176800.000000 0.100000
1373220000.000000 0.100000
1373263200.000000 0.100000
1373306400.000000 0.100000
1373349600.000000 0.100000
1373392800.000000 0.100000
1373436000.000000 0.100000
1373479200.000000 0.100000
1373522400.000000 0.100000
1373565600.000000 0.100000
1373608800.000000 0.100000
1373652000.000000 0.100000
1373695200.000000 0.100000
1373738400.000000 0.100000
1373781600.000000 0.100000
1373824800.000000 0.100000
1373868000.000000 0.100000
1373911200.000000 0.100000
1373954400.000000 0.100000
1373997600.000000 0.100000
1374040800.000000 0.100000
1374084000.000000 0.100000
1374127200.000000 0.100000
1374170400.000000 0.100000
1374213600.000000 0.100000
1374256800.000000 0.100000
1374300000.000000 0.100000
1374343200.000000 0.100000
1374386400.000000 0.100000
1374429600.000000 0.100000
1374472800.000000 0.100000
1374516000.000000 0.100000
1374559200.000000 0.100000
1374602400.000000 0.100000
1374645600.000000 0.100000
1374688800.000000 0.100000
1374732000.000000 0.100000
1374775200.000000 0.100000
1374818400.000000 0.100000
1374861600.000000 0.100000
1374904800.000000 0.100000
1374948000.000000 0.100000
1374991200.000000 0.100000
1375034400.000000 0.100000
1375077600.000000 0.100000
1375120800.000000 0.100000
1375164000.000000 0.100000
1375207200.000000 0.100000
1375250400.000000 0.100000
1375293600.000000 0.100000
1375336800.000000 0.100000
1375380000.000000 0.100000
1375423200.000000 0.100000
1375466400.000000 0.100000
1375509600.000000 0.100000
1375552800.000000 0.100000
1375596000.000000 0.100000
1375639200.000000 0.100000
1375682400.000000 0.100000
1375725600.000000 0.100000
1375768800.000000 0.100000
1375812000.000000 0.100000
1375855200.000000 0.100000
1375898400.000000 0.100000
1375941600.000000 0.100000
1375984800.000000 0.100000
1376028000.000000 0.100000
1376071200.000000 0.100000
1376114400.000000 0.100000
1376157600.000000 0.100000
1376200800.000000 0.100000
1376244000.000000 0.100000
1376287200.000000 0.100000
1376330400.000000 0.100000
1376373600.000000 0.100000
1376416800.000000 0.100000
1376460000.000000 0.100000
1376503200.000000 0.100000
1376546400.000000 0.100000
1376589600.000000 0.100000
1376632800.000000 0.100000
1376676000.000000 0.100000
1376719200.000000 0.100000
1376762400.000000 0.100000
1376805600.000000 0.100000
1376848800.000000 0.100000
1376892000.000000 0.100000
1376935200.000000 0.100000
1376978400.000000 0.100000
1377021600.000000 0.100000
1377064800.000000 0.100000
1377108000.000000 0.100000
1377151200.000000 0.100000
1377194400.000000 0.100000
1377237600.000000 0.100000
1377280800.000000 0.100000
1377324000.000000 0.100000
